dish_name,score,lemmas
dish_name,count,dish_name
Rántott csirkecombok petrezselymes burgonyával,1,rántott csirkecomb petrezselymes burgonya
Frédi szelet tört burgonya,1,Frédi szél tört burgonya
Lecsós szelet kuszkusszal,1,Lecsós szelet kuszkusz
Babgulyás - húsleves,1,Babgulyás - húsleves
"Halászlé, gulyásleves - túrós csusza, mákos nudli",1,"Halászlé , gulyásleves - túrós csusza , mákos nudli"
"Hamis gulyás - bácskai rizses hús vagy rántott camembert sajt, rizs, áfonyalekvár",1,"hamis gulyás - bácskai rizses hús vagy rántott camember sajt , rizs , áfonyalekvár"
"Farm csirkecomb, sültburgonya",1,"Farm csirkecomb , sültburgonya"
Burgonya pogácsa barack lekvárral,1,Burgonya pogácsa barack lekvár
"Kemencében sült tarja babbal és sajttal, sültburgonyával",1,"Kemence sült tar bab és sajt , sültburgonya"
"Hekk sütve, kukoricás rizs",1,"Hekk sütve , kukoricás rizs"
Mézes-mustáros sertésoldalas tört burgonya,1,mézes-mustáros sertésoldalas tört burgonya
Szaggatott tésztaleves - erdélyi pacalcsorba,1,szaggatott tésztaleves - erdélyi pacalcsor
"Mustáros sertés tarja, karikás burgonya, saláta",1,"mustáros sertés tar , karikás burgonya , saláta"
Rakott Bolognai spagetti,1,rakott Bolognai spagetti
Csirke gordon tepsis burgonya,1,Csirke gord tepsis burgonya
"Magvas rántott sertéskaraj, francia saláta, rizs",1,"Magvas ránt sertéskaraj , francia saláta , rizs"
"Baconos - sajtos csirkemell, rántva, krokett",1,"Baconos - sajtos csirkemell , rántva , krokett"
Rántott karfiol párolt rizs tartármártás,1,rántott karfiol párolt rizs tartármártás
Zöldséges marharagu rizzsel,1,zöldséges marharagu rizzsel
Rántott halfilé pürével és tartár mártással,1,rántott halfilé pür és tartár mártás
"Kentucky csirkeszárny, püré",1,"Kentucky csirkeszárny , püré"
"Roston sült csirkeszárny, petrezselymes burgonya, saláta",1,"Roston sült csirkeszárny , petrezselymes burgonya , saláta"
Magyaros tarhonya leves,1,magyaros tarhonya leves
Zöldség tempurában sült csirkemell gombás kölessel,1,zöldség tempurá sült csirkemell gombás köles
"Paprikás sült hekk, törtburgonya",1,"paprikás sült hekk , törtburgonya"
"Gombapaprikás, nokedli",1,"Gombapaprikás , nokedli"
"Sokmagvas halfilé rántva, vajas burgonya",1,"Sokmagvas halfilé rántva , vajas burgonya"
"Rántott csirkemell - rántott alma, gombás rizs, majonéz",1,"rántott csirkemell - rántott alma , gombás rizs , majonéz"
"Csongrádi tekercs, rizs",1,"csongrádi tekercs , rizs"
"Erdélyi gyümölcsmártás, rántott szelet",1,"erdélyi gyümölcsmártás , rántott szél"
Kacsaragu pennével,1,Kacsaragu penne
"Töltött csirkecomb, gombás rizs",1,"töltött csirkecomb , gombás rizs"
"Gyümölcsleves, csevapcsicsa",1,"gyümölcsleves , csevapcsicsa"
"Szezámmagos rántott halfilé, rizibizi, tartár",1,"szezámmagos rántott halfilé , rizibizi , tartár"
"Sült császár ananászmártással, párolt rizzsel",1,"sült császár ananászmártás , párolt rizzs"
"Sült oldalas, petrezselymes burgonya",1,"sült oldalas , petrezselymes burgonya"
"Rántott csirkemell- rántott velő, párolt rizs, majonézes burgonya c: sertés szelet budapest módra, hagymás burgonya, saláta",1,"rántott csirkemell- ránt velő , párolt rizs , majonézes burgonya c : sertés szél budapest mód , hagymás burgonya , saláta"
"Magvas rántott sertéskaraj, krokett",1,"Magvas ránt sertéskaraj , krokett"
"Babgulyás - sült derelye öntettel, burgonyás tészta",1,"Babgulyás - sült derely öntet , burgonyás tészta"
Sajtos / mákos nudli,1,sajtos / mákos nudli
"Rántott sertésmáj, rizibizi",1,"rántott sertésmáj , rizibizi"
Malacsült citromos mártással sültburgonyával,1,Malacsült citromos mártás sültburgonya
Bakonyi gombás pulykatokány rizzsel,1,bakonyi gombás pulykatokány rizz
Raguleves - csontleves,1,Raguleves - csontleves
Csirkepörkölt tortillába tekerve pikáns tejföllel,1,Csirkepörkölt tortilla tekerve pikáns tejföl
"Rizsfelfújt, barack lekvár",1,"rizsfelfújt , barack lekvár"
Aranygaluska - krumplis tészta - mákos nudli,1,Aranygaluska - krumplis tészta - mákos nudli
"Babgulyás - túrós tészta, mákos metélt",1,"Babgulyás - túrós tészta , mákos metélt"
Friss citrusos bazsalikomos saláta - parmezános csirkemell csíkokkal,1,friss citrusos bazsalikomos saláta - parmezános csirkemell csík
Kacsaragu tésztával,1,Kacsaragu tészta
"Csőben sült barackos csirkemell, párolt rizs c: sertés csíkok Orly módra, hagymás burgonya, saláta",1,"cső sült barackos csirkemell , párolt rizs c : sertés csík Orly mód , hagymás burgonya , saláta"
"Rántott csirkemell- rántott alma, rizibizi, tartármártás c: óvári sertés szelet, petrezselymes burgonya, saláta",1,"rántott csirkemell- rántott alma , rizibizi , tartármártás c : óvári sertés szelet , petrezselymes burgonya , saláta"
Rántott camembert salátával és áfonya lekvárral,1,rántott camember saláta és áfonya lekvár
Hollandi mártásos szűzérme steak burgonya és párolt caruzabab,1,Hollandi mártásos szűzérme steak burgonya és párolt caruzabab
Sárgabarack - krémleves / csontleves,1,Sárgabarack - krémleves / csontleves
"Sertés szelet jóasszony módra, párolt rizs, saláta c: rántott csirkemáj - rántott brokkoli, karikás burgonya, saláta",1,"Sertés szél jóasszony mód , párolt rizs , saláta c : rántott csirkemáj - rántott brokkoli , karikás burgonya , saláta"
Libaleves cérnametélttel,1,Libaleves cérnametélt
"Gyümölcsleves, vasalt csirke, jázmin rizzsel, joghurtos friss salátával",1,"gyümölcsleves , vasalt csirke , jázmin rizz , joghurtos friss saláta"
"Rántott halfilé, francia saláta",1,"rántott halfilé , francia saláta"
Gombás sertés becsinált leves,1,gombás sertés becsinált leves
Szezámmagos csirkemell hagymás törtburgonyával,1,szezámmagos csirkemell hagymás törtburgonya
Almával és sajttal sült csirkemell tejszínes pürével,1,Alma és sajt sült csirkemell tejszínes pür
Zellerkrémleves - csontleves,1,Zellerkrémleves - csontleves
"Babgulyás - sült derelye cukros tejföllel, diós metélt",1,"Babgulyás - sül derely cukros tejföl , diós metélt"
"Bableves- csirkepaprikás galuskával vagy rántott jérce, rizs",1,"bableves- csirkepaprikás galuska vagy ránt jérce , rizs"
Párizsi csirkemell majonézes saláta,1,párizsi csirkemell majonézes saláta
Csikós tokány kukoricás rizs,1,Csikós tokány kukoricás rizs
"Halpaprikás, kapros galuska",1,"Halpaprikás , kapros galuska"
"Göngyölt hús, burgonyapüré",1,"Göngyölt hús , burgonyapüré"
"Tökmagos rántott jérce, burgonyakrokett",1,"tökmagos ránt jérce , burgonyakrokett"
"Pankó morzsás rántott hús, kukoricás rizs",1,"Pankó morzsás rántott hús , kukoricás rizs"
"Tanyasi sertésszelet, burgonyapüré",1,"Tanyasi sertésszelet , burgonyapüré"
"Csongrádi tekercs, zöldséges rizs",1,"csongrádi tekercs , zöldséges rizs"
Töltött libanyak burgonyapürével és sült kacsamell,1,töltött libany burgonyapüre és sült kacsamell
Rántott hal majonézes burgonya salátával,1,rántott hal majonézes burgonya saláta
"Gombakrémleves, sült tarjával, krumplipürével",1,"gombakrémleves , sült tar , krumplipüré"
"Gyümölcsleves, tarja gazdagon, karika burgonyával",1,"Gyümölcsleves , tar gazdag , karika burgonya"
Rizsfelfújt - krumplis tészta - ízes derelye,1,rizsfelfújt - krumplis tészta - ízes derely
Velővel töltött sertésborda hasábburgonya,1,velő töltött sertésborda hasábburgonya
"Rántott csirkemell, sült krumplival, coleslaw-val amerikai káposzta saláta",1,"rántott csirkemell , sült krumpli , coleslaw-val amerikai káposzta saláta"
"Sült oldalas, zöldborsó főzelék",1,"sült oldalas , zöldborsó főzelék"
"Sokmagvas rántott szelet, törtburgonya",1,"sokmagvas ránt szél , törtburgonya"
"Rántott szelet pankó morzsában, olivás törtburgonyával",1,"rántott szél pankó morzs , olivás törtburgonya"
"Bbq sült oldalas, steak burgonya",1,"Bbq sült oldalas , steak burgonya"
Roston csirkemellsteak kukoricás rizzsel,1,Roston csirkemellsteak kukoricás rizz
"Kakaspörkölt, kapros galuskával",1,"Kakaspörkölt , kapros galuska"
"Füstölt sajttal töltött karaj, sültburgonya",1,"Füstölt sajt töltött karaj , sültburgonya"
Toszkán zöldségleves,1,Toszkán zöldségleves
"Sajttal-gombával töltött sertésjava, rizibizi, saláta c: bánfi sertésmáj, petrezselymes burgonya, saláta",1,"sajttal-gomba töltött sertésjava , rizibizi , saláta c : bánfi sertésmáj , petrezselymes burgonya , saláta"
Dubarry csirkemell gombás rizs,1,Dubarry csirkemell gombás rizs
"Palócgulyás - stíriai metélt, káposztás tészta",1,"Palócgulyás - stíriai metél , káposztás tészta"
"Zöldbableves - lyoni csirkemáj rizzsel vagy betyár batyu, törtburgonya",1,"Zöldbableves - lyoni csirkemáj rizzsel vagy betyár batyu , törtburgonya"
Sárgaborsó főzelék fasírozott,1,Sárgaborsó főzelék fasíroz
"Párizsi csirke, piszkefőzelék",1,"párizsi csirke , piszkefőzelék"
"Rántott szelet- rántott gomba, petrezselymes burgonya, saláta c: rakott kel",1,"rántott szelet- rántott gomba , petrezselymes burgonya , saláta c : rak kel"
Császármorzsa baracklekvár,1,Császármorzsa baracklekvár
Tejszínes spenótos csirkeragu jázmin rizs,1,tejszínes spenótos csirkeragu jázmin rizs
"Szezámmagos rántott sertés szelet, párolt rizs, saláta",1,"szezámmagos rántott sertés szelet , párolt rizs , saláta"
"Füstölt sajtos rántott hús, tepsis burgonya",1,"Füstölt sajtos rántott hús , tepsis burgonya"
Náncsi csirkecomb burgonya krokettel,1,Náncsi csirkecomb burgonya kroket
"Sült oldalas, steak burgonya",1,"sült oldalas , steak burgonya"
Tejfölös zöldbab leves,1,Tejfölös zöldbab leves
"Baconös sajtos csirkemell, barack, krokett",1,"Baconös sajtos csirkemell , barack , krokett"
"Gyöngyhagymás - gombás csirkemell ragu, jázmin rizzsel",1,"Gyöngyhagymás - gombás csirkemell ragu , jázmin rizz"
"Sajttal - sonkával töltött sertés, rizibizi",1,"Sajt - sonka töltött sertés , rizibizi"
"Rántott sertés szelet, vegyes köret, saláta b: vadas sertés java, zsemlegombóc, csőtészta",1,"rántott sertés szél , vegyes köret , saláta b : vadas sertés java , zsemlegombóc , csőtészta"
"Szezámmagos rántott szelet, burgonya krokett",1,"szezámmagos rántott szél , burgonya krokett"
Bbq oldalas steak burgonyával és coleslaw saláta,1,Bbq oldalas steak burgonya és coleslaw saláta
Magyaros csirkemell burgonya pürével,1,magyaros csirkemell burgonya pür
"Paradicsomos - mozzarellás szelet, sültburgonya",1,"Paradicsomos - mozzarellás szelet , sültburgonya"
Tejfölös karalábleves – paradicsomleves,1,Tejfölös karalábleves – paradicsomleves
"Filézett csirkecomb grill zöldséggel, rizs",1,"filézett csirkecomb grill zöldség , rizs"
"Bécsi szelet, majonézes burgonya saláta",1,"bécsi szél , majonézes burgonya saláta"
"Rántott karfiol, hasábburgonya, tartármártás",1,"rántott karfiol , hasábburgonya , tartármártás"
Sültek,1,sül
Babgulyás - máglyarakás vagy túrós tészta,1,babgulyás - máglyarakás vagy túrós tészta
Bableves - lecsós csirkemáj bulgurral vagy Milánói sertésborda,1,bableves - lecsós csirkemáj bulgur vagy Milánói sertésborda
Erdei gyümölcskrém leves,1,erdei gyümölcskrém leves
"Csirkenyárs rablóhús, steak burgonya",1,"Csirkenyárs rablóhús , steak burgonya"
Sárgaborsófőzelék pörkölttel,1,Sárgaborsófőzelék pörkölt
"Almamártás, sült csirkecomb",1,"Almamártás , sült csirkecomb"
Zöldbableves csipetkével,1,Zöldbableves csipetke
Omlós malacpecsenye,1,omlós malacpecsenye
"Gyümölcsleves, rántott csirkemell pankómorzsával, friss saláta",1,"gyümölcsleves , rántott csirkemell pankómorzsa , friss saláta"
"Baconös csirkebatyu, burgonyapüré",1,"Baconös csirkebatyu , burgonyapüré"
"Baconos - tejfölös sertés szelet, törtburgonya",1,"Baconos - tejfölös sertés szelet , törtburgonya"
Fokhagymás malacsült vegyes körettel,1,Fokhagymás malacsült vegyes köret
Szecsuáni csirkemell rizs,1,szecsuáni csirkemell rizs
Medve hagymás káposztaleves / gyümölcsleves,1,Medve hagymás káposztaleves / gyümölcsleves
"Rántott csirkecomb rizzsel, ceruzabab salátával",1,"rántott csirkecomb rizz , ceruzabab saláta"
Vörösboros marharagu puliszkával,1,Vörösboros marharagu puliszka
"Sajttal töltött sertés tekercs, párolt rizs, saláta c: rakott zöldbab",1,"Sajt töltött sertés tekercs , párolt rizs , saláta c : rak zöldbab"
"Sült tarja, füst. szalonna, tepsis burgonya",1,"sül tar , füst . szalonna , tepsis burgonya"
Bécsi szelet rizi-bizi,1,bécsi szél rizi-bizi
"Csülök ""Pékné"" módra, burgonya",1,"csül "" Pékné "" mód , burgonya"
"Kacsamájjal töltött rántott gomba, burgonyapüré",1,"Kacsamájjal töltött rántott gomba , burgonyapüré"
Őszibarackkal és sajttal töltött csirkemell rizibizivel,1,őszibarack és sajt töltött csirkemell rizibizi
"Bakonyi sertéstokány, szarvacska tésztával",1,"bakonyi sertéstokány , szarvacska tészta"
"Brokkolis sajtgolyó, rizs, sajtmártás",1,"brokkolis sajtgolyó , rizs , sajtmártás"
Calzone juhtúrós csirkemell csíkokkal és parajjal,1,Calzone juhtúrós csirkemell csík és paraj
Marha csontleves,1,Marha csontleves
Sertéskaraj vadasan bulgurral,1,Sertéskaraj vadasan bulgur
Bográcsgulyás,1,Bográcsgulyás
"Mustáros tejszínes csirkecomb filé, lencsesalátával és fermentált lilahagymával",1,"mustáros tejszínes csirkecomb filé , lencsesaláta és fermentált lilahagyma"
"Gyümölcsfőzelék, Párizsi pulykamell",1,"Gyümölcsfőzelék , Párizsi pulykamell"
"Sajttal töltött sertés java, vajas burgonya, saláta",1,"Sajt töltött sertés java , vajas burgonya , saláta"
Rántott sertésmáj törtburgonyával almakompóttal,1,rántott sertésmáj törtburgonya almakompót
Meggyszósz rántott szelet,1,meggyszósz rántott szél
"Szezámmagos rántott csirkemell, rizibizi, saláta c: rablóhús serpenyőben sütve, hagymás burgonya, saláta",1,"szezámmagos ránt csirkemell , rizibizi , saláta c : rablóhús serpenyő sütve , hagymás burgonya , saláta"
"Csőben sült magyaróvári sertéskaraj, burgonyapüré",1,"cső sült magyaróvári sertéskaraj , burgonyapüré"
"Zúzapörkölt, szarvacska tészta",1,"Zúzapörkölt , szarvacska tészta"
Marha húsleves cérnametélttel,1,Marha húsleves cérnametélt
Currys csirkés pizza,1,Currys csirkés pizza
Minestrone leves - gyümölcsleves,1,Minestrone leves - gyümölcsleves
"Grill csirke vegyes köret rizs,káp.sali",1,"Grill csirke vegyes köret rizs , káp.sali"
"Csirkepaprikás nokedlivel, tejfölös uborkasalátával",1,"Csirkepaprikás nokedli , tejfölös uborkasaláta"
"Rántott ponty szelet, párolt rizs, tartármártás",1,"rántott ponty szél , párolt rizs , tartármártás"
"Paprikásburgonya, savanyúság",1,"Paprikásburgonya , savanyúság"
"Fokhagymás sertéssült, törtburgonya, saláta",1,"Fokhagymás sertéssül , törtburgonya , saláta"
Mézes mázas pikáns oldalas steak burgonya,1,mézes mázas pikáns oldalas steak burgonya
"Tökmagos halfilé rántva, rizs, fahéjas alma saláta",1,"tökmagos halfilé rántva , rizs , fahéjas alma saláta"
Rántott sajt rizzsel és tartárral,1,rántott sajt rizz és tartár
"Csevapcsicsa, sültburgonya",1,"Csevapcsicsa , sültburgonya"
"Szezámos rántott halfilé, zöldséges bulgur",1,"szezámos rántott halfilé , zöldséges bulgur"
"Sertés szelet Orly módra, hagymás burgonya, saláta c: rakott zöldbab",1,"sertés szél Orly mód , hagymás burgonya , saláta c : rak zöldbab"
Mangókrémleves,1,Mangókrémleves
Mustáros tarja rizi-bizivel,1,mustáros tar rizi-bizivel
"Pulled pork burger, sült krumplival",1,"Pulled pork burger , sült krumpli"
Gyümölcsfőzelék sült csirkecomb,1,Gyümölcsfőzelék sült csirkecomb
"Lencsefőzelék, sertés pörkölt",1,"Lencsefőzelék , sertés pörkölt"
"Legényfogó leves - mákos nudli, sajtos nudli",1,"legényfogó leves - mákos nudli , sajtos nudli"
Frankfurti leves - lecsós szelet rizzsel vagy rántott jérce kukoricás rizzsel,1,frankfurti leves - lecsós szelet rizzsel vagy rántott jérce kukoricás rizz
Tyúkerőleves csigatészta,1,Tyúkerőleves csigatészta
Csirkemáj pörkölt galuska,1,Csirkemáj pörkölt galuska
Fokhagymás-lecsós csirkemell törtburgonya,1,fokhagymás-lecsós csirkemell törtburgonya
"Rántott csirkecomb, gombás rizzsel, káposzta salátával",1,"rántott csirkecomb , gombás rizz , káposzta saláta"
"Lencsefőzelék, sült kolbász",1,"Lencsefőzelék , sült kolbász"
Vanília pudingos meggyleves,1,Vanília pudingos meggyleves
"Csülök pörkölt, galuska",1,"Csül pörkölt , galuska"
"Tejszínes - gombás pulykaragu, masni tészta",1,"tejszínes - gombás pulykaragu , masni tészta"
"Magyaróvári sertéskaraj, burgonya krokett",1,"Magyaróvári sertéskaraj , burgonya krokett"
"Gombás, tejszínes csirkemell, rizibizi",1,"gombás , tejszínes csirkemell , rizibizi"
"Csőben sült , fetasajtos pulykamell, sültburgonya",1,"cső sül , fetasajtos pulykamell , sültburgonya"
"Bakonyi sertéskaraj tésztával c: rántott camembert sajt, kukoricás rizs",1,"Bakonyi sertéskaraj tészta c : rántott camembert sajt , kukoricás rizs"
"Gyümölcsleves, csevap csicsa sült burgonyával, friss salátával, ajvár",1,"gyümölcsleves , csevap csicsa sül burgonya , friss saláta , ajvár"
Sárgaborsó főzelék kolbásszal,1,Sárgaborsó főzelék kolbász
Tejes pite baracklekvárral,1,tejes pite baracklekvár
"Sajttal - sonkával töltött sertés java, gombás rizs, saláta",1,"Sajt - sonka töltött sertés java , gombás rizs , saláta"
Sült csirkecomb petrezselymes burgonya uborka saláta,1,sült csirkecomb petrezselymes burgonya uborka saláta
Palócgulyás - sült derelye öntettel vagy burgonyás tészta,1,Palócgulyás - sült derely öntet vagy burgonyás tészta
"Zöldbableves - csikós tokány tésztával vagy ínyenc batyu, rizs",1,"zöldbableves - csikós tokány tészta vagy ínyenc batyu , rizs"
"Babfőzelék, sertéspörkölt",1,"Babfőzelék , sertéspörkölt"
Szárnyas leves gazdagon,1,szárnyas leves gazdag
"Rántottak egy tányéron karfiol, gomba, sajt jázmin rizzsel tartár mártással",1,"ránt egy tányér karfiol , gomba , sajt jázmin rizz tartár mártás"
Camambert sajttal töltött csirkemell burgonyapürével,1,Camamber sajt töltött csirkemell burgonyapüre
"Sajttal töltött sertésbatyu, gombás rizs, saláta",1,"Sajt töltött sertésbatyu , gombás rizs , saláta"
"Brokkolis csirkemell csőben sütve, vajas burgonya, saláta",1,"brokkolis csirkemell cső sütve , vajas burgonya , saláta"
"Ropogós hekktörzs, rizs, majonézes káposzta",1,"ropogós hekktörzs , rizs , majonézes káposzta"
Tejszínes fokhagyma krémleves,1,tejszínes fokhagyma krémleves
Füstölt sajttal töltött csirkemell zöldséges rizs,1,Füstölt sajt tölt csirkemell zöldséges rizs
"Zabpelyhes rántott hal, rizs, majonézes almasali",1,"Zabpelyhes rántott hal , rizs , majonézes almasali"
"Gyümölcs főzelék, Párizsi szelet",1,"gyümölcs főzelék , Párizsi szelet"
Gyömbéres csirkemell bulgurral,1,gyömbéres csirkemell bulgur
Paprikás sertés szelet tésztával,1,paprikás sertés szél tészta
Magvas rántott szelet rizzsel,1,Magvas ránt szél rizz
Fokhagyma krémleves zsemle kocka,1,Fokhagyma krémleves zsemle kocka
"Rántott sertés szelet, vajas burgonya, saláta",1,"rántott sertés szél , vajas burgonya , saláta"
"Sertéspörkölt tésztával c: rántott sajt, rizibizi",1,"Sertéspörkölt tészta c : rántott sajt , rizibizi"
"Zöldborsó főzelék, fasírt",1,"Zöldborsó főzelék , fasírt"
Spárgakrém leves - paradicsomleves,1,Spárgakrém leves - paradicsomleves
Borsmártásos csirkemell hasábburgonyával,1,borsmártásos csirkemell hasábburgonya
Burgonyafőzelék házi fasírt,1,Burgonyafőzelék házi fasírt
"Kijevi csirkemell, krumplipürével",1,"Kijevi csirkemell , krumplipüré"
"Finomfőzelék, fasírt golyóval",1,"Finomfőzelék , fasírt golyó"
"Rántott sertés szelet, petrezselymes burgonya",1,"rántott sertés szél , petrezselymes burgonya"
"Frankfurti szelet, tésztával",1,"frankfurti szél , tészta"
"Roston sült csirkeszárny- rántott cukkini, vajas burgonya, saláta c: szárnyas májas sertés java, párolt rizs, saláta",1,"Roston sült csirkeszárny- rántott cukkini , vajas burgonya , saláta c : szárnyas májas sertés java , párolt rizs , saláta"
Sonkás kocka - káposztás tészta - ízes derelye,1,sonkás kocka - káposztás tészta - ízes derely
"Alföldi gulyásleves - ízes derelye, burgonyás tészta",1,"alföldi gulyásleves - ízes derely , burgonyás tészta"
"Magyaros burgonyaleves - bácskai rizses hús vagy rántott sajt, rizibizi",1,"magyaros burgonyaleves - bácskai rizses hús vagy rántott sajt , rizibizi"
"Csirke gordon Bleu hasábburgonyával, uborka, saláta",1,"Csirke gord Bleu hasábburgonya , uborka , saláta"
"Jókai bableves - túrós tészta, mákos metélt",1,"Jókai bableves - túrós tészta , mákos metélt"
"Bableves - lyoni csirkemáj rizzsel vagy halrúd, rizibizi",1,"Bableves - lyoni csirkemáj rizzsel vagy halrúd , rizibizi"
"Mustáros sertés, petrezselymes spagetti",1,"mustáros sertés , petrezselymes spagetti"
Rántott gomba tartármártással és rizzsel,1,rántott gomba tartármártás és rizzsel
"Mexikói babos karaj, sült burgonya",1,"mexikói babos karaj , sült burgonya"
Bableves - erdélyi tokány tésztával vagy tejszínes - gombás csirkemell tésztával,1,Bableves - erdélyi tokány tészta vagy tejszínes - gombás csirkemell tészta
"Budapest csirkemell, tésztával",1,"Budapest csirkemell , tészta"
"Rántott sajt, gomba, rizs, tartármártás",1,"rántott sajt , gomba , rizs , tartármártás"
Polpetti rösztikével,1,Polpetti rösztiké
"Rántott tengeri halfilé, burgonyapüré",1,"rántott tengeri halfilé , burgonyapüré"
"Csülökpörkölt, tarhonyával, savanyúság",1,"Csülökpörköl , tarhonya , savanyúság"
Csongrádi tekercs,1,csongrádi tekercs
"Borsmártásos sertéskaraj, burgonya krokett",1,"borsmártásos sertéskaraj , burgonya krokett"
Töltött csirkecomb krumpli saláta,1,töltött csirkecomb krumpli saláta
"Rántott tengeri halszelet, hagymás burgonya, saláta c: tejszínes gombás sertés szelet tésztával",1,"rántott tengeri halszelet , hagymás burgonya , saláta c : tejszínes gombás sertés szelet tészta"
"Kijevi csirkemell, krokettel",1,"Kijevi csirkemell , kroket"
Zöldségleves gazdagon,1,Zöldségleves gazdag
Sült oldalas lecsós házi burgonyával,1,sült oldalas lecsós házi burgonya
Kacsa húsleves,1,Kacsa húsleves
Burgonyafőzelék Stefánia szelettel,1,Burgonyafőzelék Stefánia szelet
Betyár batyu hagymás törtburgonya,1,Betyár batyu hagymás törtburgonya
"Csirkepörkölt, nokedli, csemege uborka",1,"Csirkepörkölt , nokedli , csemege uborka"
"Rántott gomba - rántott csirkemell, párolt rizs, majonéz",1,"rántott gomba - rántott csirkemell , párolt rizs , majonéz"
"Csevapcsicsa, karikás burgonya, saláta",1,"Csevapcsicsa , karikás burgonya , saláta"
Mandulás rántott jérce rizzsel,1,Mandulás ránt jérce rizz
"Rántott sajt - rántott csirkemell csík, párolt rizs, majonézes burgonya",1,"rántott sajt - rántott csirkemell csík , párolt rizs , majonézes burgonya"
Sajtkrémes csirkemell tepsis burgonyával,1,sajtkrémes csirkemell tepsis burgonya
"Rántott sertés máj, hagymás törtburgonya",1,"rántott sertés máj , hagymás törtburgonya"
"Gyümölcsleves, grill csirke, jázmin rizzsel, joghurtos friss salátával",1,"gyümölcsleves , grill csirke , jázmin rizz , joghurtos friss saláta"
Piszkeszósz rántott csirkemellel,1,Piszkeszósz rántott csirkemel
Sertés becsinált leves,1,sertés becsinált leves
Parmezános spenóth levéllel borított csirkemell hasábburgonyával,1,Parmezános spenóth levél borított csirkemell hasábburgonya
Sertésraguval töltött tócsni,1,Sertésragu töltött tócsik
Mogyorókrémes minigombóc,1,Mogyorókrémes minigombóc
"Gyümölcsleves, töltött csirkecomb, friss saláta",1,"gyümölcsleves , töltött csirkecomb , friss saláta"
"Túrógombóc, vaníliás tejföl",1,"túrógombóc , vaníliás tejföl"
Túrós tészta - sajtos tészta - grízes tészta öntettel,1,Túrós tészta - sajtos tészta - grízes tészta öntet
"Zöldbableves - többsajtos csirkemell rizzsel vagy rántott sajt, rizs",1,"Zöldbableves - többsajtos csirkemell rizz vagy ránt sajt , rizs"
"Rablóhús, krokett, friss saláta",1,"Rablóhús , krokett , friss saláta"
Őszibarackkal sajttal sült csirkemell rizibizi,1,Őszibarack sajt sült csirkemell rizibizi
Magyaros karalábéleves,1,magyaros karalábéleves
Rántott csirkemell burgonyapürével és csalamádéval,1,rántott csirkemell burgonyapüre és csalamádé
"Gombás sertés tokány galuskával, saláta",1,"gombás sertés tokány galuska , saláta"
Galuskás raguleves,1,Galuskás raguleves
Tortillába tekert csirkepörkölt tejföllel,1,Tortilla tekert csirkepörkölt tejföl
Bakonyi gulyásleves házi csipetkével,1,bakonyi gulyásleves házi csipetke
"Fokhagymás sültoldalas párolt káposztával, törtburgonyával",1,"fokhagymás sültoldalas párolt káposzta , törtburgonya"
Sült hurka hagymás törtburgonyával,1,sült hurka hagymás törtburgonya
Erdélyi zöldségleves,1,erdélyi zöldségleves
"Rántott gombafejek rizzsel, tartárral",1,"rántott gombafej rizz , tartár"
Rántott gombafejek majonézes burgonya salátával,1,rántott gombafej majonézes burgonya saláta
"Sertéskaraj ""dubarry"" módra, krokett",1,"Sertéskaraj "" dubarry "" mód , krokett"
Hurka kolbász törtburgonya,1,Hurka kolbász törtburgonya
"Bbq csirkeszárny, tepsis burgonyával",1,"Bbq csirkeszárny , tepsis burgonya"
"Töltött gombafejek rántva, zöldséges rizs",1,"töltött gombafej rántva , zöldséges rizs"
Sajtos - tejszínes csirkemell pennével,1,Sajtos - tejszínes csirkemell penne
Sajtos tejfölös tarja besütve steak burgonyával,1,Sajtos tejfölös tar besütve steak burgonya
"Párizsi csirkemell, kukoricás rizs",1,"párizsi csirkemell , kukoricás rizs"
Resztelt máj jázmin rizs,1,resztelt máj jázmin rizs
Majorannás burgonyafőzelék csirkecomb filé,1,Majorannás burgonyafőzelék csirkecomb filé
Snidlinges csontos tarja szalonnás tepsis burgonya,1,snidlinges csontos tar szalonnás tepsis burgonya
"Temesvári tokány, tészta",1,"temesvári tokány , tészta"
Mákosguba,1,Mákosguba
"Palóc tokány, tészta",1,"Palóc tokány , tészta"
"Roston csirkemell zöldségágyon, rizs",1,"Roston csirkemell zöldségágy , rizs"
"Gyömbéres - tejszínes jérce, színes tészta",1,"Gyömbéres - tejszínes jérce , színes tészta"
"Kelkáposzta főzelék, pörkölt",1,"Kelkáposzta főzelék , pörkölt"
"Kijevi pulykamell, rizibizi",1,"Kijevi pulykamell , rizibizi"
Mini sültestál pulykamellből,1,Mini sültestál pulykamell
"Szezámos rántott hal, francia saláta, rizs",1,"szezámos rántott hal , francia saláta , rizs"
Bableves - szárnyas aprólék leves,1,Bableves - szárnyas aprólék leves
"Rántott sertés máj, törtburgonya",1,"rántott sertés máj , törtburgonya"
"Roston csirkemell, rizs",1,"Roston csirkemell , rizs"
"Rántott sertésszelet- rántott karfiol, párolt rizs, majonéz c: temesvári sertés szelet tésztával",1,"rántott sertésszelet- rántott karfiol , párolt rizs , majonéz c : temesvári sertés szelet tészta"
"Füstölt sajttal töltött szelet, törtburgonyával, kompóttal",1,"Füstölt sajt töltött szél , törtburgonya , kompót"
